date,adjusted close,expiration,strike,call/put,style,ask,bid,mean price,iv,volume,open interest,stock price for iv
01/18/2023,391.49,12/19/2025,525,P,A,136,131,133.5,0.171431,0,0,391.45
01/18/2023,391.49,12/19/2025,530,C,A,17,12,14.5,0.170395,0,34,391.45
01/18/2023,391.49,12/19/2025,530,P,A,141,136,138.5,0.170395,0,0,391.45
01/18/2023,391.49,12/19/2025,535,C,A,16,11,13.5,0.169125,0,0,391.45
01/18/2023,391.49,12/19/2025,535,P,A,146,141,143.5,0.169125,0,0,391.45
01/18/2023,391.49,12/19/2025,540,C,A,15,12,13.5,0.172695,1,4,391.45
01/18/2023,391.49,12/19/2025,540,P,A,151,146,148.5,0.172695,0,0,391.45
01/18/2023,391.49,12/19/2025,545,C,A,14.5,9.5,12,0.168465,0,1,391.45
01/18/2023,391.49,12/19/2025,545,P,A,156,151,153.5,0.168465,0,0,391.45
01/18/2023,391.49,12/19/2025,550,C,A,13.5,8.5,11,0.166487,0,1100,391.45
01/18/2023,391.49,12/19/2025,550,P,A,161,156,158.5,0.166487,0,2,391.45
01/18/2023,391.49,12/19/2025,555,C,A,13,8,10.5,0.16701,0,0,391.45
01/18/2023,391.49,12/19/2025,555,P,A,166,161,163.5,0.16701,0,0,391.45
01/18/2023,391.49,12/19/2025,560,C,A,12,7,9.5,0.16451,0,6,391.45
01/18/2023,391.49,12/19/2025,560,P,A,171,166,168.5,0.16451,0,0,391.45
01/18/2023,391.49,12/19/2025,565,C,A,11.5,6.5,9,0.164664,1,0,391.45
01/18/2023,391.49,12/19/2025,565,P,A,176,171,173.5,0.164664,0,0,391.45
01/18/2023,391.49,12/19/2025,570,C,A,11,6,8.5,0.16466,0,31,391.45
01/18/2023,391.49,12/19/2025,570,P,A,181,176,178.5,0.16466,0,0,391.45
01/18/2023,391.49,12/19/2025,575,C,A,10.5,5.5,8,0.16449,0,1,391.45
01/18/2023,391.49,12/19/2025,575,P,A,186,181,183.5,0.16449,0,0,391.45
01/18/2023,391.49,12/19/2025,580,C,A,10,5,7.5,0.165781,0,2,391.45
01/18/2023,391.49,12/19/2025,580,P,A,191,186,188.5,0.165781,0,0,391.45
01/18/2023,391.49,12/19/2025,585,C,A,9.5,4.5,7,0.167072,0,0,391.45
01/18/2023,391.49,12/19/2025,585,P,A,196,191,193.5,0.167072,0,0,391.45
01/18/2023,391.49,12/19/2025,590,C,A,9,4,6.5,0.168363,0,3,391.45
01/18/2023,391.49,12/19/2025,590,P,A,201,196,198.5,0.168363,0,0,391.45
01/18/2023,391.49,12/19/2025,595,C,A,8.5,3.5,6,0.169654,0,0,391.45
01/18/2023,391.49,12/19/2025,595,P,A,206,201,203.5,0.169654,0,0,391.45
01/18/2023,391.49,12/19/2025,600,C,A,8.5,5.26,6.88,0.170945,1,2585,391.45
01/18/2023,391.49,12/19/2025,600,P,A,211,206,208.5,0.170945,0,0,391.45
01/18/2023,391.49,12/19/2025,605,C,A,8,3.03,5.515,0.170468,0,1,391.45
01/18/2023,391.49,12/19/2025,605,P,A,216,211,213.5,0.170468,0,0,391.45
01/18/2023,391.49,12/19/2025,610,C,A,7.5,2.53,5.015,0.16999,0,0,391.45
01/18/2023,391.49,12/19/2025,610,P,A,221,216,218.5,0.16999,0,0,391.45
01/18/2023,391.49,12/19/2025,615,C,A,6.61,2,4.305,0.169512,0,0,391.45
01/18/2023,391.49,12/19/2025,615,P,A,226,221,223.5,0.169512,0,0,391.45
01/18/2023,391.49,12/19/2025,620,C,A,7,2.03,4.515,0.169034,0,0,391.45
01/18/2023,391.49,12/19/2025,620,P,A,231,226,228.5,0.169034,0,0,391.45
01/18/2023,391.49,12/19/2025,625,C,A,6.47,1.51,3.99,0.168556,0,0,391.45
01/18/2023,391.49,12/19/2025,625,P,A,236,231,233.5,0.168556,0,0,391.45
01/18/2023,391.49,12/19/2025,630,C,A,6.5,1.53,4.015,0.168078,0,3,391.45
01/18/2023,391.49,12/19/2025,630,P,A,241,236,238.5,0.168078,0,0,391.45
01/18/2023,391.49,12/19/2025,635,C,A,5.98,1,3.49,0.1676,1,0,391.45
01/18/2023,391.49,12/19/2025,635,P,A,246,241,243.5,0.1676,0,0,391.45
01/18/2023,391.49,12/19/2025,640,C,A,6,1.03,3.515,0.167122,0,0,391.45
01/18/2023,391.49,12/19/2025,640,P,A,251,246,248.5,0.167122,0,0,391.45
01/18/2023,391.49,12/19/2025,645,C,A,5.97,1.1,3.535,0.166645,2,3,391.45
01/18/2023,391.49,12/19/2025,645,P,A,256,251,253.5,0.166645,0,0,391.45
01/18/2023,391.49,12/19/2025,650,C,A,4.4,2.54,3.47,0.166167,1,31,391.45
01/18/2023,391.49,12/19/2025,650,P,A,261,256,258.5,0.166167,0,0,391.45
01/17/2023,397.77,01/17/2023,320,C,A,78.27,77.06,77.665,-1,4,4,397.69
01/17/2023,397.77,01/17/2023,320,P,A,0.01,0,0,-1,0,63,397.69
01/17/2023,397.77,01/17/2023,323,C,A,75.25,74.06,74.655,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,323,P,A,0.01,0,0,-1,0,1266,397.69
01/17/2023,397.77,01/17/2023,324,C,A,74.25,73.05,73.65,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,324,P,A,0.01,0,0,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,325,C,A,73.25,72.05,72.65,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,325,P,A,0.01,0,0,-1,1,3,397.69
01/17/2023,397.77,01/17/2023,326,C,A,72.27,71.06,71.665,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,326,P,A,0.01,0,0,-1,0,20,397.69
01/17/2023,397.77,01/17/2023,327,C,A,71.25,70.05,70.65,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,327,P,A,0.01,0,0,-1,0,255,397.69
01/17/2023,397.77,01/17/2023,328,C,A,70.27,69.06,69.665,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,328,P,A,0.01,0,0,-1,0,40,397.69
01/17/2023,397.77,01/17/2023,329,C,A,69.25,68.05,68.65,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,329,P,A,0.01,0,0,-1,0,23,397.69
01/17/2023,397.77,01/17/2023,330,C,A,68.25,67.05,67.65,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,330,P,A,0.01,0,0,-1,1,962,397.69
01/17/2023,397.77,01/17/2023,331,C,A,67.25,66.05,66.65,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,331,P,A,0.01,0,0,-1,0,500,397.69
01/17/2023,397.77,01/17/2023,332,C,A,66.25,65.06,65.655,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,332,P,A,0.01,0,0,-1,0,877,397.69
01/17/2023,397.77,01/17/2023,333,C,A,65.25,64.06,64.655,-1,0,1,397.69
01/17/2023,397.77,01/17/2023,333,P,A,0.01,0,0,-1,0,2,397.69
01/17/2023,397.77,01/17/2023,334,C,A,64.25,63.05,63.65,-1,0,1,397.69
01/17/2023,397.77,01/17/2023,334,P,A,0.01,0,0,-1,0,720,397.69
01/17/2023,397.77,01/17/2023,335,C,A,63.27,62.06,62.665,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,335,P,A,0.01,0,0,-1,0,403,397.69
01/17/2023,397.77,01/17/2023,336,C,A,62.27,61.06,61.665,-1,0,2,397.69
01/17/2023,397.77,01/17/2023,336,P,A,0.01,0,0,-1,0,800,397.69
01/17/2023,397.77,01/17/2023,337,C,A,61.25,60.06,60.655,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,337,P,A,0.01,0,0,-1,0,819,397.69
01/17/2023,397.77,01/17/2023,338,C,A,60.25,59.06,59.655,-1,1,0,397.69
01/17/2023,397.77,01/17/2023,338,P,A,0.01,0,0,-1,0,1,397.69
01/17/2023,397.77,01/17/2023,339,C,A,59.27,58.06,58.665,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,339,P,A,0.01,0,0,-1,0,152,397.69
01/17/2023,397.77,01/17/2023,340,C,A,58.25,57.06,57.655,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,340,P,A,0.01,0,0,-1,0,408,397.69
01/17/2023,397.77,01/17/2023,341,C,A,57.27,56.06,56.665,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,341,P,A,0.01,0,0,-1,0,6,397.69
01/17/2023,397.77,01/17/2023,342,C,A,56.27,55.06,55.665,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,342,P,A,0.01,0,0,-1,0,124,397.69
01/17/2023,397.77,01/17/2023,343,C,A,55.27,54.06,54.665,-1,0,1,397.69
01/17/2023,397.77,01/17/2023,343,P,A,0.01,0,0,-1,0,151,397.69
01/17/2023,397.77,01/17/2023,344,C,A,54.27,53.06,53.665,-1,0,1,397.69
01/17/2023,397.77,01/17/2023,344,P,A,0.01,0,0,-1,0,82,397.69
01/17/2023,397.77,01/17/2023,345,C,A,53.27,52.06,52.665,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,345,P,A,0.01,0,0,-1,0,374,397.69
01/17/2023,397.77,01/17/2023,346,C,A,52.25,51.06,51.655,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,346,P,A,0.01,0,0,-1,0,326,397.69
01/17/2023,397.77,01/17/2023,347,C,A,51.27,50.06,50.665,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,347,P,A,0.01,0,0,-1,0,108,397.69
01/17/2023,397.77,01/17/2023,348,C,A,50.27,49.06,49.665,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,348,P,A,0.01,0,0,-1,0,301,397.69
01/17/2023,397.77,01/17/2023,349,C,A,49.27,48.06,48.665,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,349,P,A,0.01,0,0,-1,0,284,397.69
01/17/2023,397.77,01/17/2023,350,C,A,48.27,47.06,47.665,-1,4,23,397.69
01/17/2023,397.77,01/17/2023,350,P,A,0.01,0,0,-1,4,673,397.69
01/17/2023,397.77,01/17/2023,351,C,A,47.27,46.06,46.665,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,351,P,A,0.01,0,0,-1,0,48,397.69
01/17/2023,397.77,01/17/2023,352,C,A,46.25,45.06,45.655,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,352,P,A,0.01,0,0,-1,1,201,397.69
01/17/2023,397.77,01/17/2023,353,C,A,45.28,44.06,44.67,-1,0,1,397.69
01/17/2023,397.77,01/17/2023,353,P,A,0.01,0,0,-1,0,321,397.69
01/17/2023,397.77,01/17/2023,354,C,A,44.25,43.06,43.655,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,354,P,A,0.01,0,0,-1,0,1665,397.69
01/17/2023,397.77,01/17/2023,355,C,A,43.28,42.06,42.67,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,355,P,A,0.01,0,0,-1,0,1127,397.69
01/17/2023,397.77,01/17/2023,356,C,A,42.28,41.06,41.67,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,356,P,A,0.01,0,0,-1,0,800,397.69
01/17/2023,397.77,01/17/2023,357,C,A,41.25,40.06,40.655,-1,0,35,397.69
01/17/2023,397.77,01/17/2023,357,P,A,0.01,0,0,-1,0,232,397.69
01/17/2023,397.77,01/17/2023,358,C,A,40.28,39.06,39.67,-1,1,1,397.69
01/17/2023,397.77,01/17/2023,358,P,A,0.01,0,0,-1,0,389,397.69
01/17/2023,397.77,01/17/2023,359,C,A,39.27,38.06,38.665,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,359,P,A,0.01,0,0,-1,0,623,397.69
01/17/2023,397.77,01/17/2023,360,C,A,38.27,37.06,37.665,-1,51,57,397.69
01/17/2023,397.77,01/17/2023,360,P,A,0.01,0,0,-1,43,3233,397.69
01/17/2023,397.77,01/17/2023,361,C,A,37.27,36.06,36.665,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,361,P,A,0.01,0,0,-1,14,672,397.69
01/17/2023,397.77,01/17/2023,362,C,A,36.27,35.06,35.665,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,362,P,A,0.01,0,0,-1,1,1341,397.69
01/17/2023,397.77,01/17/2023,363,C,A,35.25,34.06,34.655,-1,0,1,397.69
01/17/2023,397.77,01/17/2023,363,P,A,0.01,0,0,-1,8,749,397.69
01/17/2023,397.77,01/17/2023,364,C,A,34.25,33.06,33.655,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,364,P,A,0.01,0,0,-1,6,2669,397.69
01/17/2023,397.77,01/17/2023,365,C,A,33.28,32.06,32.67,-1,600,677,397.69
01/17/2023,397.77,01/17/2023,365,P,A,0.01,0,0,-1,5,857,397.69
01/17/2023,397.77,01/17/2023,366,C,A,32.25,31.06,31.655,-1,0,1,397.69
01/17/2023,397.77,01/17/2023,366,P,A,0.01,0,0,-1,2,899,397.69
01/17/2023,397.77,01/17/2023,367,C,A,31.28,30.06,30.67,-1,0,2,397.69
01/17/2023,397.77,01/17/2023,367,P,A,0.01,0,0,-1,1,742,397.69
01/17/2023,397.77,01/17/2023,368,C,A,30.25,29.06,29.655,-1,12,28,397.69
01/17/2023,397.77,01/17/2023,368,P,A,0.01,0,0,-1,0,5268,397.69
01/17/2023,397.77,01/17/2023,369,C,A,29.25,28.06,28.655,-1,9,45,397.69
01/17/2023,397.77,01/17/2023,369,P,A,0.01,0,0,-1,13,1640,397.69
01/17/2023,397.77,01/17/2023,370,C,A,28.25,27.06,27.655,-1,3,27,397.69
01/17/2023,397.77,01/17/2023,370,P,A,0.01,0,0,-1,28,5632,397.69
01/17/2023,397.77,01/17/2023,371,C,A,27.25,26.06,26.655,-1,0,62,397.69
01/17/2023,397.77,01/17/2023,371,P,A,0.01,0,0,-1,106,3612,397.69
01/17/2023,397.77,01/17/2023,372,C,A,26.25,25.06,25.655,-1,6,12,397.69
01/17/2023,397.77,01/17/2023,372,P,A,0.01,0,0,-1,6,5889,397.69
01/17/2023,397.77,01/17/2023,373,C,A,25.25,24.06,24.655,-1,28,39,397.69
01/17/2023,397.77,01/17/2023,373,P,A,0.01,0,0,-1,0,4443,397.69
01/17/2023,397.77,01/17/2023,374,C,A,24.25,23.06,23.655,-1,0,1,397.69
01/17/2023,397.77,01/17/2023,374,P,A,0.01,0,0,-1,203,12819,397.69
01/17/2023,397.77,01/17/2023,375,C,A,23.25,22.06,22.655,-1,13,30,397.69
01/17/2023,397.77,01/17/2023,375,P,A,0.01,0,0,-1,21,3073,397.69
01/17/2023,397.77,01/17/2023,376,C,A,22.25,21.06,21.655,-1,0,14,397.69
01/17/2023,397.77,01/17/2023,376,P,A,0.01,0,0,-1,17,7527,397.69
01/17/2023,397.77,01/17/2023,377,C,A,21.25,20.06,20.655,-1,3,53,397.69
01/17/2023,397.77,01/17/2023,377,P,A,0.01,0,0,-1,24,5072,397.69
01/17/2023,397.77,01/17/2023,378,C,A,20.25,19.06,19.655,-1,204,714,397.69
01/17/2023,397.77,01/17/2023,378,P,A,0.01,0,0,-1,50,2185,397.69
01/17/2023,397.77,01/17/2023,379,C,A,19.25,18.06,18.655,-1,6,655,397.69
01/17/2023,397.77,01/17/2023,379,P,A,0.01,0,0,-1,40,2430,397.69
01/17/2023,397.77,01/17/2023,380,C,A,18.25,17.06,17.655,-1,37,1091,397.69
01/17/2023,397.77,01/17/2023,380,P,A,0.01,0,0,-1,135,15066,397.69
01/17/2023,397.77,01/17/2023,381,C,A,17.25,16.06,16.655,-1,14,1793,397.69
01/17/2023,397.77,01/17/2023,381,P,A,0.01,0,0,-1,29,7749,397.69
01/17/2023,397.77,01/17/2023,382,C,A,16.25,15.06,15.655,-1,42,558,397.69
01/17/2023,397.77,01/17/2023,382,P,A,0.01,0,0,-1,298,3584,397.69
01/17/2023,397.77,01/17/2023,383,C,A,15.25,14.06,14.655,-1,57,1654,397.69
01/17/2023,397.77,01/17/2023,383,P,A,0.01,0,0,-1,5640,10424,397.69
01/17/2023,397.77,01/17/2023,384,C,A,14.28,13.06,13.67,-1,55,3359,397.69
01/17/2023,397.77,01/17/2023,384,P,A,0.01,0,0,-1,3621,4594,397.69
01/17/2023,397.77,01/17/2023,385,C,A,13.25,12.06,12.655,-1,172,1650,397.69
01/17/2023,397.77,01/17/2023,385,P,A,0.01,0,0,-1,7112,7024,397.69
01/17/2023,397.77,01/17/2023,386,C,A,12.25,11.06,11.655,-1,349,1079,397.69
01/17/2023,397.77,01/17/2023,386,P,A,0.01,0,0,-1,2045,6432,397.69
01/17/2023,397.77,01/17/2023,387,C,A,11.28,10.06,10.67,-1,249,4366,397.69
01/17/2023,397.77,01/17/2023,387,P,A,0.01,0,0,-1,2091,5502,397.69
01/17/2023,397.77,01/17/2023,388,C,A,10.28,9.06,9.67,-1,423,4842,397.69
01/17/2023,397.77,01/17/2023,388,P,A,0.01,0,0,-1,5841,20613,397.69
01/17/2023,397.77,01/17/2023,389,C,A,9.28,8.06,8.67,-1,219,3986,397.69
01/17/2023,397.77,01/17/2023,389,P,A,0.01,0,0,-1,3787,7208,397.69
01/17/2023,397.77,01/17/2023,390,C,A,8.25,7.06,7.655,-1,721,3370,397.69
01/17/2023,397.77,01/17/2023,390,P,A,0.01,0,0,-1,9735,12829,397.69
01/17/2023,397.77,01/17/2023,391,C,A,7.25,6.06,6.655,-1,686,3633,397.69
01/17/2023,397.77,01/17/2023,391,P,A,0.01,0,0,-1,7574,7379,397.69
01/17/2023,397.77,01/17/2023,392,C,A,6.25,5.06,5.655,-1,1003,5495,397.69
01/17/2023,397.77,01/17/2023,392,P,A,0.01,0,0,-1,15371,9844,397.69
01/17/2023,397.77,01/17/2023,393,C,A,5.25,4.04,4.645,-1,1163,6222,397.69
01/17/2023,397.77,01/17/2023,393,P,A,0.01,0,0,-1,30336,18341,397.69
01/17/2023,397.77,01/17/2023,394,C,A,4.28,3.07,3.675,-1,2265,5992,397.69
01/17/2023,397.77,01/17/2023,394,P,A,0.01,0,0,-1,51762,14037,397.69
01/17/2023,397.77,01/17/2023,395,C,A,3.25,2.06,2.655,-1,6420,5736,397.69
01/17/2023,397.77,01/17/2023,395,P,A,0.01,0,0,-1,95802,14300,397.69
01/17/2023,397.77,01/17/2023,396,C,A,1.85,1.47,1.66,-1,12477,7842,397.69
01/17/2023,397.77,01/17/2023,396,P,A,0.01,0,0,-1,163158,9825,397.69
01/17/2023,397.77,01/17/2023,397,C,A,0.82,0.6,0.71,-1,59636,7617,397.69
01/17/2023,397.77,01/17/2023,397,P,A,0.01,0,0,-1,332144,9369,397.69
01/17/2023,397.77,01/17/2023,398,C,A,0.02,0.01,0.015,-1,286479,8160,397.69
01/17/2023,397.77,01/17/2023,398,P,A,0.38,0.32,0.35,-1,425083,6704,397.69
01/17/2023,397.77,01/17/2023,399,C,A,0.01,0,0,-1,450137,6976,397.69
01/17/2023,397.77,01/17/2023,399,P,A,1.78,1.3,1.54,-1,152517,4405,397.69
01/17/2023,397.77,01/17/2023,400,C,A,0.01,0,0,-1,411045,16521,397.69
01/17/2023,397.77,01/17/2023,400,P,A,2.93,1.77,2.35,-1,49808,2275,397.69
01/17/2023,397.77,01/17/2023,401,C,A,0.01,0,0,-1,141403,8454,397.69
01/17/2023,397.77,01/17/2023,401,P,A,3.94,2.75,3.345,-1,8750,878,397.69
01/17/2023,397.77,01/17/2023,402,C,A,0.01,0,0,-1,83521,9099,397.69
01/17/2023,397.77,01/17/2023,402,P,A,4.75,3.72,4.235,-1,2797,189,397.69
01/17/2023,397.77,01/17/2023,403,C,A,0.01,0,0,-1,46248,4996,397.69
01/17/2023,397.77,01/17/2023,403,P,A,5.94,4.75,5.345,-1,830,120,397.69
01/17/2023,397.77,01/17/2023,404,C,A,0.01,0,0,-1,17038,8805,397.69
01/17/2023,397.77,01/17/2023,404,P,A,6.93,5.72,6.325,-1,1068,137,397.69
01/17/2023,397.77,01/17/2023,405,C,A,0.01,0,0,-1,20736,8475,397.69
01/17/2023,397.77,01/17/2023,405,P,A,7.93,6.72,7.325,-1,263,171,397.69
01/17/2023,397.77,01/17/2023,406,C,A,0.01,0,0,-1,6699,8627,397.69
01/17/2023,397.77,01/17/2023,406,P,A,8.94,7.75,8.345,-1,164,77,397.69
01/17/2023,397.77,01/17/2023,407,C,A,0.01,0,0,-1,10384,4182,397.69
01/17/2023,397.77,01/17/2023,407,P,A,9.93,8.72,9.325,-1,110,19,397.69
01/17/2023,397.77,01/17/2023,408,C,A,0.01,0,0,-1,1719,2336,397.69
01/17/2023,397.77,01/17/2023,408,P,A,10.94,9.74,10.34,-1,77,41,397.69
01/17/2023,397.77,01/17/2023,409,C,A,0.01,0,0,-1,364,1375,397.69
01/17/2023,397.77,01/17/2023,409,P,A,11.94,10.74,11.34,-1,64,37,397.69
01/17/2023,397.77,01/17/2023,410,C,A,0.01,0,0,-1,477,6047,397.69
01/17/2023,397.77,01/17/2023,410,P,A,12.94,11.74,12.34,-1,7,7,397.69
01/17/2023,397.77,01/17/2023,411,C,A,0.01,0,0,-1,353,8364,397.69
01/17/2023,397.77,01/17/2023,411,P,A,13.94,12.74,13.34,-1,9,5,397.69
01/17/2023,397.77,01/17/2023,412,C,A,0.01,0,0,-1,24,7260,397.69
01/17/2023,397.77,01/17/2023,412,P,A,14.94,13.74,14.34,-1,11,1,397.69
01/17/2023,397.77,01/17/2023,413,C,A,0.01,0,0,-1,2,2582,397.69
01/17/2023,397.77,01/17/2023,413,P,A,15.94,14.74,15.34,-1,1,1,397.69
01/17/2023,397.77,01/17/2023,414,C,A,0.01,0,0,-1,2,1278,397.69
01/17/2023,397.77,01/17/2023,414,P,A,16.94,15.74,16.34,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,415,C,A,0.01,0,0,-1,6,1503,397.69
01/17/2023,397.77,01/17/2023,415,P,A,17.94,16.74,17.34,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,416,C,A,0.01,0,0,-1,0,487,397.69
01/17/2023,397.77,01/17/2023,416,P,A,18.94,17.74,18.34,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,417,C,A,0.01,0,0,-1,0,989,397.69
01/17/2023,397.77,01/17/2023,417,P,A,19.94,18.74,19.34,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,418,C,A,0.01,0,0,-1,1,501,397.69
01/17/2023,397.77,01/17/2023,418,P,A,20.94,19.74,20.34,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,419,C,A,0.01,0,0,-1,0,3104,397.69
01/17/2023,397.77,01/17/2023,419,P,A,21.94,20.74,21.34,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,420,C,A,0.01,0,0,-1,0,1274,397.69
01/17/2023,397.77,01/17/2023,420,P,A,22.94,21.74,22.34,-1,7,0,397.69
01/17/2023,397.77,01/17/2023,421,C,A,0.01,0,0,-1,0,207,397.69
01/17/2023,397.77,01/17/2023,421,P,A,23.93,22.74,23.335,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,422,C,A,0.01,0,0,-1,0,116,397.69
01/17/2023,397.77,01/17/2023,422,P,A,24.93,23.72,24.325,-1,0,10,397.69
01/17/2023,397.77,01/17/2023,423,C,A,0.01,0,0,-1,0,42,397.69
01/17/2023,397.77,01/17/2023,423,P,A,25.93,24.74,25.335,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,424,C,A,0.01,0,0,-1,0,151,397.69
01/17/2023,397.77,01/17/2023,424,P,A,26.94,25.74,26.34,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,425,C,A,0.01,0,0,-1,0,30,397.69
01/17/2023,397.77,01/17/2023,425,P,A,27.94,26.74,27.34,-1,1,0,397.69
01/17/2023,397.77,01/17/2023,426,C,A,0.01,0,0,-1,0,150,397.69
01/17/2023,397.77,01/17/2023,426,P,A,28.94,27.74,28.34,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,427,C,A,0.01,0,0,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,427,P,A,29.94,28.74,29.34,-1,1,1,397.69
01/17/2023,397.77,01/17/2023,428,C,A,0.01,0,0,-1,0,250,397.69
01/17/2023,397.77,01/17/2023,428,P,A,30.93,29.72,30.325,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,429,C,A,0.01,0,0,-1,0,1,397.69
01/17/2023,397.77,01/17/2023,429,P,A,31.93,30.72,31.325,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,430,C,A,0.01,0,0,-1,195,242,397.69
01/17/2023,397.77,01/17/2023,430,P,A,32.93,31.72,32.325,-1,1,0,397.69
01/17/2023,397.77,01/17/2023,431,C,A,0.01,0,0,-1,0,3,397.69
01/17/2023,397.77,01/17/2023,431,P,A,33.93,32.74,33.335,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,432,C,A,0.01,0,0,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,432,P,A,34.93,33.72,34.325,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,433,C,A,0.01,0,0,-1,0,2,397.69
01/17/2023,397.77,01/17/2023,433,P,A,35.93,34.74,35.335,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,434,C,A,0.01,0,0,-1,0,3,397.69
01/17/2023,397.77,01/17/2023,434,P,A,36.93,35.72,36.325,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,435,C,A,0.01,0,0,-1,0,253,397.69
01/17/2023,397.77,01/17/2023,435,P,A,37.93,36.72,37.325,-1,1,0,397.69
01/17/2023,397.77,01/17/2023,436,C,A,0.01,0,0,-1,0,328,397.69
01/17/2023,397.77,01/17/2023,436,P,A,38.93,37.74,38.335,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,437,C,A,0.01,0,0,-1,0,66,397.69
01/17/2023,397.77,01/17/2023,437,P,A,39.93,38.72,39.325,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,438,C,A,0.01,0,0,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,438,P,A,40.93,39.74,40.335,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,439,C,A,0.01,0,0,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,439,P,A,41.93,40.72,41.325,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,440,C,A,0.01,0,0,-1,18,9,397.69
01/17/2023,397.77,01/17/2023,440,P,A,42.93,41.72,42.325,-1,11,0,397.69
01/17/2023,397.77,01/17/2023,441,C,A,0.01,0,0,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,441,P,A,43.93,42.72,43.325,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,442,C,A,0.01,0,0,-1,0,1,397.69
01/17/2023,397.77,01/17/2023,442,P,A,44.93,43.72,44.325,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,443,C,A,0.01,0,0,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,443,P,A,45.93,44.71,45.32,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,444,C,A,0.01,0,0,-1,0,1,397.69
01/17/2023,397.77,01/17/2023,444,P,A,46.93,45.71,46.32,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,445,C,A,0.01,0,0,-1,0,22,397.69
01/17/2023,397.77,01/17/2023,445,P,A,47.93,46.71,47.32,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,446,C,A,0.01,0,0,-1,0,1,397.69
01/17/2023,397.77,01/17/2023,446,P,A,48.93,47.71,48.32,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,447,C,A,0.01,0,0,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,447,P,A,49.93,48.74,49.335,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,448,C,A,0.01,0,0,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,448,P,A,50.93,49.71,50.32,-1,0,0,397.69
01/17/2023,397.77,01/17/2023,449,C,A,0.01,0,0,-1,0,0,397.69
